,time,open,high,low,close,tick_volume,spread,real_volume
71,2021-10-22 08:26:00,1.1626400000000001,1.1626400000000001,1.16262,1.16263,10,0,0
72,2021-10-22 08:27:00,1.16263,1.16268,1.16263,1.16268,10,0,0
73,2021-10-22 08:28:00,1.16268,1.1627,1.16266,1.16268,20,0,0
74,2021-10-22 08:29:00,1.16268,1.16271,1.16268,1.16268,12,0,0
75,2021-10-22 08:30:00,1.16268,1.16268,1.16265,1.16266,23,0,0
76,2021-10-22 08:31:00,1.16266,1.16269,1.16263,1.16263,37,0,0
77,2021-10-22 08:32:00,1.1626400000000001,1.16272,1.1626400000000001,1.16271,6,0,0
78,2021-10-22 08:33:00,1.16271,1.16271,1.16269,1.16269,5,0,0
79,2021-10-22 08:34:00,1.16269,1.16271,1.16269,1.1627,12,0,0
80,2021-10-22 08:35:00,1.16269,1.16283,1.16269,1.16279,23,0,0
81,2021-10-22 08:36:00,1.16279,1.16282,1.16278,1.16282,18,0,0
82,2021-10-22 08:37:00,1.16282,1.16284,1.16279,1.16282,16,0,0
83,2021-10-22 08:38:00,1.16282,1.16282,1.16276,1.1628,17,0,0
84,2021-10-22 08:39:00,1.1628,1.16283,1.16277,1.16279,39,0,0
85,2021-10-22 08:40:00,1.16278,1.16279,1.16272,1.16278,34,0,0
86,2021-10-22 08:41:00,1.16278,1.16281,1.16277,1.16281,15,0,0
87,2021-10-22 08:42:00,1.1628,1.16283,1.1628,1.16281,42,0,0
88,2021-10-22 08:43:00,1.16281,1.16289,1.16281,1.16289,29,0,0
89,2021-10-22 08:44:00,1.16289,1.16295,1.16275,1.16275,30,0,0
90,2021-10-22 08:45:00,1.16276,1.16281,1.1627399999999999,1.16276,56,0,0
91,2021-10-22 08:46:00,1.16277,1.16281,1.16277,1.16281,19,0,0
92,2021-10-22 08:47:00,1.16282,1.16285,1.16279,1.16281,30,0,0
93,2021-10-22 08:48:00,1.16281,1.16288,1.16281,1.16287,29,0,0
94,2021-10-22 08:49:00,1.16285,1.16288,1.16283,1.16283,13,0,0
95,2021-10-22 08:50:00,1.16285,1.16288,1.16281,1.16282,20,0,0
96,2021-10-22 08:51:00,1.16282,1.16282,1.16276,1.16277,19,0,0
97,2021-10-22 08:52:00,1.16277,1.16281,1.16273,1.16273,33,0,0
98,2021-10-22 08:53:00,1.16272,1.16276,1.16269,1.16275,36,0,0
99,2021-10-22 08:54:00,1.1627399999999999,1.16276,1.16268,1.16268,13,0,0
100,2021-10-22 08:55:00,1.16267,1.16267,1.1626400000000001,1.1626400000000001,42,0,0
101,2021-10-22 08:56:00,1.1626400000000001,1.1626400000000001,1.16253,1.16255,24,0,0
102,2021-10-22 08:57:00,1.16254,1.16258,1.16254,1.16256,14,0,0
103,2021-10-22 08:58:00,1.16256,1.1626400000000001,1.16255,1.16263,52,0,0
104,2021-10-22 08:59:00,1.16263,1.16271,1.16262,1.16269,69,0,0
105,2021-10-22 09:00:00,1.16268,1.16268,1.16238,1.16262,95,0,0
106,2021-10-22 09:01:00,1.16262,1.16263,1.16251,1.16257,58,0,0
